"고유번호",법정동코드,법정동명,특수지구분코드,특수지구분명,지번,건축물대장고유번호,기준년도,기준월,동코드,동명,토지대장면적,산정대지면적,건물전체연면적,건물산정연면적,주택가격,표준지여부,데이터기준일자
4874025031101540000,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,154,4874025031101540000,2017,01,2,2,942,302,36.37,36.37,7770000,N,2017-11-27
4874025031101540000,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,154,4874025031101540000,2017,01,3,3,942,337,26.42,26.42,7850000,N,2017-11-27
4874025031101560006,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,156-6,4874025031101560006,2017,01,1,1,413,413,79.13,79.13,41300000,N,2017-11-27
4874025031101560007,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,156-7,4874025031101560007,2017,01,1,1,394,394,76.18,76.18,45600000,N,2017-11-27
4874025031101590000,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,159,4874025031101590000,2017,01,1,1,212,212,70.87,70.87,7020000,N,2017-11-27
4874025031101600000,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,160,4874025031101600000,2017,01,1,1,725,725,119.45,119.45,37200000,N,2017-11-27
4874025031101610000,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,161,4874025031101610000,2017,01,1,1,208,208,78.88,78.88,23200000,N,2017-11-27
4874025031101640000,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,164,4874025031101640000,2017,01,1,1,238,238,67.86,67.86,21500000,N,2017-11-27
4874025031101650000,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,165,4874025031101650000,2017,01,1,1,645,645,72.6,72.6,21500000,N,2017-11-27
4874025031101870002,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,187-2,4874025031101870002,2017,01,1,1,810,810,39.57,39.57,23400000,N,2017-11-27
4874025031101930001,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,193-1,4874025031101930001,2017,01,1,1,311,311,46.3,46.3,7790000,N,2017-11-27
4874025031102030001,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,203-1,4874025031102030001,2017,01,1,1,775,506,101.1,101.1,21300000,N,2017-11-27
4874025031102030002,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,203-2,4874025031102030002,2017,01,1,1,884,344,69.42,69.42,12500000,N,2017-11-27
4874025031102040002,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,204-2,4874025031102040002,2017,01,1,1,246,246,72.73,72.73,11600000,N,2017-11-27
4874025031102310009,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,231-9,4874025031102310009,2017,01,1,1,490,490,82.72,82.72,63800000,N,2017-11-27
4874025031103200001,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,320-1,4874025031103200001,2017,01,1,1,1084,1084,382.02,190.02,32800000,N,2017-11-27
4874025031103470000,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,347,4874025031103470000,2017,01,1,1,472,340,68.07,68.07,20900000,N,2017-11-27
4874025031103770002,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,377-2,4874025031103770002,2017,01,1,1,660,660,99.39,99.39,69300000,N,2017-11-27
4874025031104180000,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,418,4874025031104180000,2017,01,1,1,1830,492,98.48,98.48,41600000,N,2017-11-27
4874025031104260000,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,426,4874025031104260000,2017,01,1,1,1266,380,117.9,117.9,14800000,N,2017-11-27
4874025031104260000,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,426,4874025031104260000,2017,01,2,2,1266,380,72.62,72.62,13200000,N,2017-11-27
4874025031101540000,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,154,4874025031101540000,2017,01,1,1,942,303,39.57,39.57,7930000,N,2017-11-27
4874025031104260000,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,426,4874025031104260000,2017,01,3,3,1266,274,66.11,66.11,8480000,N,2017-11-27
4874025031104260000,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,426,4874025031104260000,2017,01,4,4,1266,232,69.34,69.34,8910000,N,2017-11-27
4874025031104280000,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,428,4874025031104280000,2017,01,1,1,291,291,115.61,115.61,11000000,N,2017-11-27
4874025031104290002,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,429-2,4874025031104290002,2017,01,1,1,231,231,91.17,91.17,9190000,N,2017-11-27
4874025031104300000,4874025031,경상남도 창녕군 창녕읍 탐하리,1,일반,430,4874025031104300000,2017,01,1,1,754,754,76.06,76.06,21400000,N,2017-11-27
4874025035105070000,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,507,4874025035105070000,2017,01,1,1,238,238,42.97,42.97,9040000,N,2017-11-27
4874025035105080000,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,508,4874025035105080000,2017,01,1,1,403,403,90.38,90.38,46000000,N,2017-11-27
4874025035105090000,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,509,4874025035105090000,2017,01,1,1,268,268,33.06,33.06,10200000,N,2017-11-27
4874025035105110000,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,511,4874025035105110000,2017,01,1,1,250,250,67.5,67.5,24900000,N,2017-11-27
4874025035105110001,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,511-1,4874025035105110001,2017,01,99999,99999,200,200,94.23,94.23,26600000,Y,2017-11-27
4874025035105130000,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,513,4874025035105130000,2017,01,1,1,744,744,72.8,72.8,37000000,N,2017-11-27
4874025035105230002,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,523-2,4874025035105230002,2017,01,1,1,880,880,246.96,246.96,145000000,N,2017-11-27
4874025035105250000,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,525,4874025035105250000,2017,01,1,1,46,46,59.46,59.46,3050000,N,2017-11-27
4874025035105270002,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,527-2,4874025035105270002,2017,01,1,1,298,298,97.57,97.57,63800000,N,2017-11-27
4874025035105290002,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,529-2,4874025035105290002,2017,01,1,1,618,618,89.3,89.3,22000000,N,2017-11-27
4874025035105400000,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,540,4874025035105400000,2017,01,1,1,154,154,83.03,83.03,60600000,N,2017-11-27
4874025035105410001,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,541-1,4874025035105410001,2017,01,1,1,248,248,96.63,96.63,52900000,N,2017-11-27
4874025035105430000,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,543,4874025035105430000,2017,01,1,1,614,614,92.75,92.75,69600000,N,2017-11-27
4874025035105920000,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,592,4874025035105920000,2017,01,1,1,1660,970,102.4,102.4,24400000,N,2017-11-27
4874025035106020000,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,602,4874025035106020000,2017,01,1,1,432,432,175.36,109.36,13000000,N,2017-11-27
4874025035106120006,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,612-6,4874025035106120006,2017,01,1,1,660,660,113,59.96,37500000,N,2017-11-27
4874025035107240003,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,724-3,4874025035107240003,2017,01,1,1,695,695,130.88,130.88,66800000,N,2017-11-27
4874025035107260000,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,726,4874025035107260000,2017,01,1,1,165,165,36.35,36.35,6270000,N,2017-11-27
4874025035107260001,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,726-1,4874025035107260001,2017,01,1,1,468,468,73,73,50900000,N,2017-11-27
4874025035107320000,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,732,4874025035107320000,2017,01,99999,99999,397,397,175,175,32000000,Y,2017-11-27
4874025035107330001,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,733-1,4874025035107330001,2017,01,1,1,524,524,148,148,113000000,N,2017-11-27
4874025035107340000,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,734,4874025035107340000,2017,01,1,1,337,337,29.75,29.75,11300000,N,2017-11-27
4874025035107350000,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,735,4874025035107350000,2017,01,1,1,377,377,59.56,59.56,13900000,N,2017-11-27
4874025035107350002,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,735-2,4874025035107350002,2017,01,1,1,445,445,118.8,118.8,16400000,N,2017-11-27
4874025035107360000,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,736,4874025035107360000,2017,01,1,1,513,513,130.28,130.28,66700000,N,2017-11-27
4874025035107360001,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,736-1,4874025035107360001,2017,01,1,1,139,139,56.08,56.08,5750000,N,2017-11-27
4874025035107370000,4874025035,경상남도 창녕군 창녕읍 옥천리,1,일반,737,4874025035107370000,2017,01,1,1,456,456,69.1,69.1,16200000,N,2017-11-27
4874025037100650003,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,65-3,4874025037100650003,2017,01,1,1,246,121,216.48,84.24,40400000,N,2017-11-27
4874025037100650004,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,65-4,4874025037100650004,2017,01,1,1,189,189,215.28,106.92,37900000,N,2017-11-27
4874025037100650005,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,65-5,4874025037100650005,2017,01,1,1,214,214,349.8,79.92,35600000,N,2017-11-27
4874025037100700000,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,70,4874025037100700000,2017,01,1,1,165,165,36.37,36.37,34200000,N,2017-11-27
4874025037100710001,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,71-1,4874025037100710001,2017,01,1,1,446,446,82.65,82.65,2500000,N,2017-11-27
4874025037100710002,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,71-2,4874025037100710002,2017,01,1,1,188,188,56.18,56.18,37000000,N,2017-11-27
4874025037100730001,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,73-1,4874025037100730001,2017,01,1,1,255,255,69.42,69.42,54600000,N,2017-11-27
4874025037100730002,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,73-2,4874025037100730002,2017,01,1,1,406,406,111.56,111.56,79200000,N,2017-11-27
4874025037100740000,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,74,4874025037100740000,2017,01,1,1,192,192,128.93,128.93,47500000,N,2017-11-27
4874025037100770000,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,77,4874025037100770000,2017,01,1,1,112,112,152.9,75.95,41200000,N,2017-11-27
4874025037100780000,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,78,4874025037100780000,2017,01,1,1,417,417,507.17,67.12,14700000,N,2017-11-27
4874025037100820000,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,82,4874025037100820000,2017,01,1,1,1014,1014,1516.7,583.99,329000000,N,2017-11-27
4874025037100820001,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,82-1,4874025037100820001,2017,01,1,1,156,156,152.04,152.04,49200000,N,2017-11-27
4874025037100840000,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,84,4874025037100840000,2017,01,1,1,139,139,104.5,56.25,17000000,N,2017-11-27
4874025037100850000,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,85,4874025037100850000,2017,01,99999,99999,122,122,46.3,46.3,27400000,Y,2017-11-27
4874025037100860000,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,86,4874025037100860000,2017,01,1,1,155,155,129.6,129.6,32400000,N,2017-11-27
4874025037100870000,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,87,4874025037100870000,2017,01,1,1,119,119,64.6,64.6,28500000,N,2017-11-27
4874025037100880000,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,88,4874025037100880000,2017,01,1,1,139,139,59.5,59.5,30500000,N,2017-11-27
4874025037100910002,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,91-2,4874025037100910002,2017,01,1,1,96,96,132.72,66.36,42700000,N,2017-11-27
4874025037100950002,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,95-2,4874025037100950002,2017,01,1,1,232,232,62.8,23.1,26000000,N,2017-11-27
4874025037100960003,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,96-3,4874025037100960003,2017,01,1,1,350,350,222.8,81.8,41200000,N,2017-11-27
4874025037100960004,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,96-4,4874025037100960004,2017,01,1,1,159,159,69.44,69.44,49100000,N,2017-11-27
4874025037100970005,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,97-5,4874025037100970005,2017,01,1,1,440,440,101.4,101.4,147000000,N,2017-11-27
4874025037101080001,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,108-1,4874025037101080001,2017,01,1,1,238,238,188.87,87.4,56600000,N,2017-11-27
4874025037101080003,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,108-3,4874025037101080003,2017,01,1,1,238,238,58.51,58.51,52400000,N,2017-11-27
4874025037101080004,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,108-4,4874025037101080004,2017,01,1,1,321,321,76.03,76.03,60700000,N,2017-11-27
4874025037101090000,4874025037,경상남도 창녕군 창녕읍 교하리,1,일반,109,4874025037101090000,2017,01,1,1,89,89,56.5,56.5,18100000,N,2017-11-27
4874025321104630038,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,463-38,4874025321104630038,2017,01,1,1,463,463,147.65,114.59,38200000,N,2017-11-27
4874025321104630039,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,463-39,4874025321104630039,2017,01,1,1,332,332,119.01,119.01,35700000,N,2017-11-27
4874025321104630040,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,463-40,4874025321104630040,2017,01,1,1,402,402,105.79,105.79,42200000,N,2017-11-27
4874025321104630041,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,463-41,4874025321104630041,2017,01,1,1,441,441,109.56,109.56,42300000,N,2017-11-27
4874025321104630042,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,463-42,4874025321104630042,2017,01,1,1,422,422,132.89,132.89,42200000,N,2017-11-27
4874025321104630043,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,463-43,4874025321104630043,2017,01,1,1,424,424,203.66,203.66,69200000,N,2017-11-27
4874025321104630044,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,463-44,4874025321104630044,2017,01,1,1,404,404,111.6,111.6,49600000,N,2017-11-27
4874025321104630045,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,463-45,4874025321104630045,2017,01,1,1,400,400,82.64,82.64,40500000,N,2017-11-27
4874025321104630047,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,463-47,4874025321104630047,2017,01,1,1,407,407,248.05,248.05,61200000,N,2017-11-27
4874025321104630048,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,463-48,4874025321104630048,2017,01,1,1,403,403,82.64,82.64,40800000,N,2017-11-27
4874025321104630049,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,463-49,4874025321104630049,2017,01,1,1,399,399,116.75,116.75,40800000,N,2017-11-27
4874025321104630051,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,463-51,4874025321104630051,2017,01,1,1,391,391,122.31,122.31,40300000,N,2017-11-27
4874025321104630052,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,463-52,4874025321104630052,2017,01,1,1,401,401,263.26,263.26,46300000,N,2017-11-27
4874025321104630053,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,463-53,4874025321104630053,2017,01,1,1,403,403,147.51,147.51,42800000,N,2017-11-27
4874025321104630054,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,463-54,4874025321104630054,2017,01,99999,99999,397,397,73.44,98.44,39400000,Y,2017-11-27
4874025321104630057,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,463-57,4874025321104630057,2017,01,1,1,350,350,110.52,110.52,71200000,N,2017-11-27
4874025321104630067,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,463-67,4874025321104630067,2017,01,1,1,693,693,185.14,185.14,161000000,N,2017-11-27
4874025321104630074,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,463-74,4874025321104630074,2017,01,1,1,584,584,99.26,99.26,87200000,N,2017-11-27
4874025321104630077,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,463-77,4874025321104630077,2017,01,1,1,589,589,200.38,200.38,110000000,N,2017-11-27
4874025321104630083,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,463-83,4874025321104630083,2017,01,1,1,86,86,54.45,54.45,11200000,N,2017-11-27
4874025321104630084,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,463-84,4874025321104630084,2017,01,1,1,199,199,109,42.9,11200000,N,2017-11-27
4874025321104630094,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,463-94,4874025321104630094,2017,01,1,1,404,404,99.33,99.33,85500000,N,2017-11-27
4874025321104810002,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,481-2,4874025321104810002,2017,01,1,1,660,660,224.83,98.58,36500000,N,2017-11-27
4874025321104810019,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,481-19,4874025321104810019,2017,01,1,1,232,232,112.44,83.64,59700000,N,2017-11-27
4874025321104820005,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,482-5,4874025321104820005,2017,01,1,1,560,407,170.25,170.25,122000000,N,2017-11-27
4874025321104830016,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,483-16,4874025321104830016,2017,01,1,1,466,466,851.6,851.6,620000000,N,2017-11-27
4874025321104830024,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,483-24,4874025321104830024,2017,01,1,1,374,374,862.52,862.52,599000000,N,2017-11-27
4874025321107480005,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,748-5,4874025321107480005,2017,01,1,1,324,324,166.24,166.24,77000000,N,2017-11-27
4874025321107480007,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,748-7,4874025321107480007,2017,01,1,1,237,237,297.2,95.76,61900000,N,2017-11-27
4874025321107490004,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,749-4,4874025321107490004,2017,01,1,1,265,265,79.38,79.38,78800000,N,2017-11-27
4874025321107490006,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,749-6,4874025321107490006,2017,01,1,1,291,291,60.39,60.39,52000000,N,2017-11-27
4874025321107490015,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,749-15,4874025321107490015,2017,01,1,1,152,152,40.56,40.56,27000000,N,2017-11-27
4874025321107500001,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,750-1,4874025321107500001,2017,01,1,1,430,430,197.9,197.9,191000000,N,2017-11-27
4874025321107500005,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,750-5,4874025321107500005,2017,01,99999,99999,331,331,98.73,98.73,89700000,Y,2017-11-27
4874025321107510001,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,751-1,4874025321107510001,2017,01,1,1,377,377,124.89,124.89,65700000,N,2017-11-27
4874025321107510004,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,751-4,4874025321107510004,2017,01,1,1,344,344,49.59,49.59,54300000,N,2017-11-27
4874025321107540004,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,754-4,4874025321107540004,2017,01,1,1,72,72,49.77,49.77,19400000,N,2017-11-27
4874025321107540007,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,754-7,4874025321107540007,2017,01,1,1,163,163,176.01,80.4,38700000,N,2017-11-27
4874025321107540008,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,754-8,4874025321107540008,2017,01,1,1,228,228,72.88,72.88,41600000,N,2017-11-27
4874025321107540009,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,754-9,4874025321107540009,2017,01,2,2,294,294,167.97,167.97,171000000,N,2017-11-27
4874025321107540012,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,754-12,4874025321107540012,2017,01,1,1,301,301,40.56,40.56,57100000,N,2017-11-27
4874025321107540013,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,754-13,4874025321107540013,2017,01,1,1,285,285,109.09,109.09,57300000,N,2017-11-27
4874025321107550004,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,755-4,4874025321107550004,2017,01,1,1,186,186,83.37,83.37,52300000,N,2017-11-27
4874025321107550007,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,755-7,4874025321107550007,2017,01,1,1,188,188,86.8,49.6,25800000,N,2017-11-27
4874025321107560001,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,756-1,4874025321107560001,2017,01,99999,99999,318,318,39.67,73.67,62000000,Y,2017-11-27
4874025321107560004,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,756-4,4874025321107560004,2017,01,1,1,360,360,72.73,72.73,70800000,N,2017-11-27
4874025321107560005,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,756-5,4874025321107560005,2017,01,1,1,460,460,46.28,46.28,95600000,N,2017-11-27
4874025321107560006,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,756-6,4874025321107560006,2017,01,1,1,340,340,126.8,126.8,88200000,N,2017-11-27
4874025321107560007,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,756-7,4874025321107560007,2017,01,1,1,642,642,508.08,51.48,13200000,N,2017-11-27
4874025321107570004,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,757-4,4874025321107570004,2017,01,1,1,552,552,98.53,98.53,121000000,N,2017-11-27
4874025321107570016,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,757-16,4874025321107570016,2017,01,1,1,400,400,76.03,76.03,2710000,N,2017-11-27
4874025321107570019,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,757-19,4874025321107570019,2017,01,1,1,262,262,26.45,26.45,1190000,N,2017-11-27
4874025321107570020,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,757-20,4874025321107570020,2017,01,1,1,393,393,56.5,56.5,1620000,N,2017-11-27
4874025321107570021,4874025321,경상남도 창녕군 창녕읍 남지리,1,일반,757-21,4874025321107570021,2017,01,1,1,143,143,35.37,35.37,2070000,N,2017-11-27
4874025322101600005,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,160-5,4874025322101600005,2017,01,1,1,194,194,46.28,46.28,8580000,N,2017-11-27
4874025322101610000,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,161,4874025322101610000,2017,01,1,1,402,402,66,66,30000000,N,2017-11-27
4874025322101630001,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,163-1,4874025322101630001,2017,01,1,1,618,618,56.2,56.2,29300000,N,2017-11-27
4874025322101640000,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,164,4874025322101640000,2017,01,1,1,1428,1428,192,192,97300000,N,2017-11-27
4874025322101680009,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,168-9,4874025322101680009,2017,01,1,1,969,281,56.2,56.2,11300000,N,2017-11-27
4874025322102100000,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,210,4874025322102100000,2017,01,99999,99999,228,228,69.43,69.43,10400000,Y,2017-11-27
4874025322102120000,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,212,4874025322102120000,2017,01,1,1,436,436,110.1,110.1,34600000,N,2017-11-27
4874025322102160002,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,216-2,4874025322102160002,2017,01,1,1,559,559,28.76,28.76,27900000,N,2017-11-27
4874025322102180003,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,218-3,4874025322102180003,2017,01,1,1,658,658,76.39,76.39,60800000,N,2017-11-27
4874025322102220000,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,222,4874025322102220000,2017,01,1,1,645,397,90.59,90.59,18400000,N,2017-11-27
4874025322102230000,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,223,4874025322102230000,2017,01,1,1,1256,726,72.8,72.8,18900000,N,2017-11-27
4874025322102230000,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,223,4874025322102230000,2017,01,2,2,1256,726,59.5,59.5,13900000,N,2017-11-27
4874025322102260000,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,226,4874025322102260000,2017,01,1,1,175,175,97.48,97.48,8760000,N,2017-11-27
4874025322102290000,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,229,4874025322102290000,2017,01,1,1,2099,247.5,49.5,49.5,13700000,N,2017-11-27
4874025322102570000,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,257,4874025322102570000,2017,01,1,1,241,241,95.61,95.61,47000000,N,2017-11-27
4874025322102570001,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,257-1,4874025322102570001,2017,01,1,1,524,524,56.87,56.87,30000000,N,2017-11-27
4874025322102570002,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,257-2,4874025322102570002,2017,01,1,1,598,447,72.05,72.05,19200000,N,2017-11-27
4874025322102570002,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,257-2,4874025322102570002,2017,01,2,2,598,151,60.5,60.5,7680000,N,2017-11-27
4874025322102610000,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,261,4874025322102610000,2017,01,1,1,694,694,39.67,39.67,24500000,N,2017-11-27
4874025322103240002,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,324-2,4874025322103240002,2017,01,1,1,1425,1425,33.06,33.06,19300000,N,2017-11-27
4874025322103250000,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,325,4874025322103250000,2017,01,1,1,526,526,33.06,33.06,12700000,N,2017-11-27
4874025322101600001,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,160-1,4874025322101600001,2017,01,1,1,532,532,131.73,131.73,52800000,N,2017-11-27
4874025322103280000,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,328,4874025322103280000,2017,01,1,1,387,387,141.35,75.35,4980000,N,2017-11-27
4874025322103580002,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,358-2,4874025322103580002,2017,01,1,1,750,750,76.03,76.03,18000000,N,2017-11-27
4874025322104070000,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,407,4874025322104070000,2017,01,1,1,656,656,62.81,62.81,10800000,N,2017-11-27
4874025322104070001,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,407-1,4874025322104070001,2017,01,1,1,444,444,42.75,42.75,7420000,N,2017-11-27
4874025322104070002,4874025322,경상남도 창녕군 창녕읍 마산리,1,일반,407-2,4874025322104070002,2017,01,1,1,431,431,29.75,29.75,6980000,N,2017-11-27
4874025323105030010,4874025323,경상남도 창녕군 창녕읍 학계리,1,일반,503-10,4874025323105030010,2017,01,1,1,532,532,98,98,84900000,N,2017-11-27
4874025323105030011,4874025323,경상남도 창녕군 창녕읍 학계리,1,일반,503-11,4874025323105030011,2017,01,1,1,498,498,77.97,77.97,39700000,N,2017-11-27
4874025323105080003,4874025323,경상남도 창녕군 창녕읍 학계리,1,일반,508-3,4874025323105080003,2017,01,1,1,106,106,130.19,130.19,12200000,N,2017-11-27
